최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약
898,UCco4sUw0IpFjQgmVB_NZOMA,햄보이의 게임쇼,,서브컬쳐게임,7520.0,7846.9,0.0200297652546352,0.5,0.0,미산출,0.4604481641468683,0.5,0.3520518358531317,0.9195464362850972,0.96808,0.5506123654427646,성장관찰,0.5,0.515658747300216,0.4460043196544276,0.5072894168466523,0.3520518358531317,0.9551835853131748,0.2151727861771058,True,성장관찰형,328,라이브친화도 상위권,상위 세그먼트 불명확 / 성장성 신뢰도 낮음,"최종=0.551, 채널력=0.460, 성장성=0.500, 팬밀도=0.352, 라이브=0.920, 실전성=0.968, 운영제외리스크=0.000, 검증필요리스크=0.399, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
906,UCb-Yb2q-6pa8M2e841l2FKA,S10N,버츄얼 퍼포먼스형,버튜버,1150.0,579.3,0.0548964208846396,0.5,0.0,미산출,0.1659827213822894,0.5,0.8196544276457883,0.8245140388768899,0.94416,0.5498180786177106,검증필요,0.5,0.5113390928725702,0.0367170626349892,0.5072894168466523,0.8196544276457883,0.8763498920086393,0.105291576673866,True,점수상위검증형,587,팬밀도 상위권 / 라이브친화도 상위권,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.550, 채널력=0.166, 성장성=0.500, 팬밀도=0.820, 라이브=0.825, 실전성=0.944, 운영제외리스크=0.120, 검증필요리스크=0.398, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
908,UCeuzr6cve2szkSiZjiZq7Sg,Hoyeon Kim_김호연,음악·보이스형,보컬로이드JPOP커버,4210.0,890.1,0.0620777632710787,0.5,0.125,낮음,0.2640388768898488,0.5,0.8612311015118791,0.3992980561555075,0.97536,0.5496109036717063,성장관찰,0.5,0.5102591792656588,0.1225701943844492,0.5072894168466523,0.8612311015118791,0.1147408207343412,0.3102051835853132,True,성장관찰형,329,팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.550, 채널력=0.264, 성장성=0.500, 팬밀도=0.861, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
915,UCLFzbLRON3fGSM6J2qcM09A,KIDS FOOTAGE,창작·비주얼형,코스프레,1810.0,566.5,0.0192937811212889,0.8527916588728801,1.0,높음,0.3422921166306695,0.8527916588728801,0.3396328293736501,0.4198507610515418,0.9688,0.5489267667630882,검증필요,0.8527916588728801,0.5064794816414687,0.2386609071274298,0.9994600431965442,0.3396328293736501,0.5024298056155507,0.2327213822894168,True,점수상위검증형,588,성장성 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.549, 채널력=0.342, 성장성=0.853, 팬밀도=0.340, 라이브=0.420, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
926,UC0VkN4Y_TtFYVrqA9sdBNYg,seulki muto,음악·보이스형,애니송커버,7650.0,2930.0,0.07777806577998,0.5,0.25,낮음,0.3471382289416846,0.5,0.9184665226781856,0.3992980561555075,0.94416,0.5476285537796977,검증필요,0.5,0.5005399568034558,0.2462203023758099,0.5072894168466523,0.9184665226781856,0.1147408207343412,0.105291576673866,True,점수상위검증형,589,팬밀도 상위권,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.548, 채널력=0.347, 성장성=0.500, 팬밀도=0.918, 라이브=0.399, 실전성=0.944, 운영제외리스크=0.120, 검증필요리스크=0.398, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
933,UC76B7fEQvbBhSJwGhBZW4Lg,세자부활,버츄얼 퍼포먼스형,버튜버,25600.0,268652.1111111111,0.00466934610245,0.5,0.0,미산출,0.6821274298056156,0.5,0.0442764578833693,0.964902807775378,0.97536,0.5467010764578835,성장관찰,0.5,0.4967602591792656,0.8034557235421166,0.5072894168466523,0.0442764578833693,0.9875809935205184,0.3102051835853132,True,성장관찰형,330,라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.547, 채널력=0.682, 성장성=0.500, 팬밀도=0.044, 라이브=0.965, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
935,UCMU0XbQUk_TriXPmjUJL7qw,FOOD DILEX,음악·보이스형,ASMR보이스,5380000.0,122259.1,0.0138225956248977,0.7504951124564817,1.0,높음,0.7089092872570195,0.7504951124564817,0.1976241900647948,0.4198507610515418,0.8598399999999999,0.5465728106563454,검증필요,0.7504951124564817,0.4956803455723542,0.8336933045356372,0.976241900647948,0.1976241900647948,0.5024298056155507,0.0326673866090712,True,점수상위검증형,590,성장성 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.547, 채널력=0.709, 성장성=0.750, 팬밀도=0.198, 라이브=0.420, 실전성=0.860, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
948,UCW01hOb7eKj9EzaSVlOP9PA,imagindemon,창작·비주얼형,코스프레,7620.0,46005.3,0.0235928652253349,0.6384921076023001,0.875,높음,0.5827213822894168,0.6211805941520127,0.423866090712743,0.4198507610515418,0.95984,0.5453766245807701,검증필요,0.6384921076023001,0.4886609071274298,0.6625269978401728,0.8806695464362851,0.423866090712743,0.5024298056155507,0.1733261339092872,True,점수상위검증형,591,성장성 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.545, 채널력=0.583, 성장성=0.621, 팬밀도=0.424, 라이브=0.420, 실전성=0.960, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
967,UCpfiptu5RcY8fA5WgpnOPUA,설요비,음악·보이스형,애니송커버,1050.0,2439.1,0.0638662023399855,0.5,0.0,미산출,0.2281587473002159,0.5,0.8687904967602592,0.3992980561555075,0.97536,0.5433803421166307,성장관찰,0.5,0.478401727861771,0.0853131749460043,0.5072894168466523,0.8687904967602592,0.1147408207343412,0.3102051835853132,True,성장관찰형,331,팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.543, 채널력=0.228, 성장성=0.500, 팬밀도=0.869, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
979,UC3Sj2UIrbQEck3Ueci9nz0Q,시신,창작·비주얼형,일러스트리깅,3310.0,1382.1,0.0318251859898821,0.5165274166803604,0.375,낮음,0.204157667386609,0.5061977812551351,0.5745140388768899,0.8628853182869631,0.97312,0.5421015518724521,성장관찰,0.5165274166803604,0.4719222462203024,0.0631749460043196,0.642548596112311,0.5745140388768899,0.9192764578833692,0.2502699784017279,True,성장관찰형,332,라이브친화도 상위권,수집 영상 수 부족,"최종=0.542, 채널력=0.204, 성장성=0.506, 팬밀도=0.575, 라이브=0.863, 실전성=0.973, 운영제외리스크=0.000, 검증필요리스크=0.336, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
981,UCxKV3NQukfJ5M2O-BjKG-sg,언노운 Unknown,음악·보이스형,보컬로이드JPOP커버,1470.0,757.9,0.0706879168375768,0.5,0.0,미산출,0.1951403887688984,0.5,0.8952483801295896,0.3992980561555075,0.97536,0.5419370375809935,성장관찰,0.5,0.4708423326133909,0.0556155507559395,0.5072894168466523,0.8952483801295896,0.1147408207343412,0.3102051835853132,True,성장관찰형,333,팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.542, 채널력=0.195, 성장성=0.500, 팬밀도=0.895, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
986,UCSDkCTFNJPBUAGn-HoxYIvw,박이안,음악·보이스형,애니송커버,1340.0,1160.0,0.0658187039669218,0.4427930216802168,0.125,낮음,0.2196544276457883,0.4928491277100271,0.8774298056155507,0.3992980561555075,0.97536,0.5414077954996284,성장관찰,0.4427930216802168,0.4681425485961123,0.0772138228941684,0.357451403887689,0.8774298056155507,0.1147408207343412,0.3102051835853132,True,성장관찰형,334,팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.541, 채널력=0.220, 성장성=0.493, 팬밀도=0.877, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
992,UCb8PSxxHS13dQXo87vjvyAg,크리누키,버츄얼 퍼포먼스형,버튜버,1160.0,1408.7,0.0616949437936422,0.5,0.0,미산출,0.2253509719222462,0.5,0.8601511879049676,0.3992980561555075,0.97536,0.5408619835853132,성장관찰,0.5,0.4649028077753779,0.0831533477321814,0.5072894168466523,0.8601511879049676,0.1147408207343412,0.3102051835853132,True,성장관찰형,335,팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.541, 채널력=0.225, 성장성=0.500, 팬밀도=0.860, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
999,UC-Y_QxGwZ4SGv_ANLdfKNjw,강해원 Douyin Makeup,음악·보이스형,ASMR,4850.0,114.5,0.0753146187886476,0.4846704379033755,1.0,높음,0.1308585313174945,0.4846704379033755,0.9130669546436284,0.6672070894091786,0.9488,0.5401563929357691,검증필요,0.4846704379033755,0.4611231101511879,0.0199784017278617,0.3115550755939524,0.9130669546436284,0.8150647948164147,0.120950323974082,True,점수상위검증형,592,팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음 / 수집 영상 수 부족,"최종=0.540, 채널력=0.131, 성장성=0.485, 팬밀도=0.913, 라이브=0.667, 실전성=0.949, 운영제외리스크=0.128, 검증필요리스크=0.320, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1003,UCOD7x2tG6H1K8svg3l4Uk8g,유기농솜사탕,버츄얼 퍼포먼스형,버튜버,1580.0,310.3,0.079627418134065,0.4427930216802168,0.125,낮음,0.1699514038876889,0.4928491277100271,0.9206263498920086,0.3992980561555075,0.97536,0.5399763700136673,성장관찰,0.4427930216802168,0.458963282937365,0.0410367170626349,0.357451403887689,0.9206263498920086,0.1147408207343412,0.3102051835853132,True,성장관찰형,336,팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.540, 채널력=0.170, 성장성=0.493, 팬밀도=0.921, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1004,UCJLBh3WiI84qJcUSdc9jldA,Youtube Chan,음악·보이스형,애니송커버,1370.0,315.4,0.1878770819792396,0.3352697279524625,1.0,높음,0.3058450323974081,0.3352697279524625,0.994060475161987,0.4198507610515418,0.9688,0.5399763496474879,검증필요,0.3352697279524625,0.4584233261339093,0.1819654427645788,0.0485961123110151,0.994060475161987,0.5024298056155507,0.2327213822894168,True,점수상위검증형,593,팬밀도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.540, 채널력=0.306, 성장성=0.335, 팬밀도=0.994, 라이브=0.420, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1007,UCzM_2QZF0nb5ADYmqm1jqhg,마크트리,버츄얼 퍼포먼스형,버튜버,1940.0,34702.3,0.0168220295410025,0.5,0.0,미산출,0.470329373650108,0.5,0.2807775377969762,0.8828293736501079,0.97536,0.5398247265658748,성장관찰,0.5,0.4568034557235421,0.4622030237580993,0.5072894168466523,0.2807775377969762,0.9319654427645788,0.3102051835853132,True,성장관찰형,337,라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.540, 채널력=0.470, 성장성=0.500, 팬밀도=0.281, 라이브=0.883, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1008,UCIuOr6ncaZhbQLGw7w7f3-g,이제티,게임 실황형,롤,2070.0,2269.5,0.0231371357451299,0.3283790650406504,0.375,낮음,0.3764308855291577,0.4356421493902439,0.4152267818574514,0.8245140388768899,0.99104,0.5396967944858558,성장관찰,0.3283790650406504,0.4562634989200864,0.2915766738660907,0.1638768898488121,0.4152267818574514,0.8763498920086393,0.6241900647948164,True,성장관찰형,338,라이브친화도 상위권,주요 자동 리스크 낮음,"최종=0.540, 채널력=0.376, 성장성=0.436, 팬밀도=0.415, 라이브=0.825, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1017,UCaWVtV0JDsNV6xfFJdLTdnQ,라시우Rasiu,음악·보이스형,보컬로이드JPOP커버,1890.0,3681.5,0.0265686024672127,0.5,0.0,미산출,0.2996760259179266,0.5,0.4848812095032397,0.8245140388768899,0.97536,0.5384364976241901,성장관찰,0.5,0.4514038876889849,0.1733261339092872,0.5072894168466523,0.4848812095032397,0.8763498920086393,0.3102051835853132,True,성장관찰형,339,라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.538, 채널력=0.300, 성장성=0.500, 팬밀도=0.485, 라이브=0.825, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1022,UCfEHi38KCbDAsWVEs3S9tqQ,DOYOUNG,,음악기타,4200.0,2448.0,0.0636214180077019,0.2215403773435488,0.875,높음,0.4178185745140388,0.2563478301756052,0.8666306695464363,0.6323463279742354,0.96152,0.5381257753386093,검증필요,0.2215403773435488,0.4487041036717062,0.3682505399568034,0.0172786177105831,0.8666306695464363,0.806695464362851,0.1887149028077753,True,점수상위검증형,594,팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음 / 상위 세그먼트 불명확,"최종=0.538, 채널력=0.418, 성장성=0.256, 팬밀도=0.867, 라이브=0.632, 실전성=0.962, 운영제외리스크=0.120, 검증필요리스크=0.181, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1037,UCh-xMvUX83mFYcAoZ8IUCEg,헤이아스,,서브컬쳐게임,2090.0,154.0,0.0178572867940386,0.5,0.375,낮음,0.3220167386609071,0.5,0.3088552915766738,0.972462203023758,0.98376,0.5363099771058315,성장관찰,0.5,0.4406047516198704,0.2078833693304535,0.5072894168466523,0.3088552915766738,0.9927105831533476,0.4927105831533477,True,성장관찰형,340,라이브친화도 상위권,상위 세그먼트 불명확,"최종=0.536, 채널력=0.322, 성장성=0.500, 팬밀도=0.309, 라이브=0.972, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.203, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1041,UCLy3JQrWv7RSfRPLXbJtGoQ,CISMIA Music,음악·보이스형,보컬로이드JPOP커버,1900.0,943.4,0.0716790554093708,0.4918239411470485,0.75,보통,0.226889848812095,0.4938679558602864,0.8984881209503239,0.4198507610515418,0.95984,0.5358629951463437,검증필요,0.4918239411470485,0.4384449244060475,0.0842332613390928,0.3779697624190065,0.8984881209503239,0.5024298056155507,0.1733261339092872,True,점수상위검증형,595,팬밀도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.536, 채널력=0.227, 성장성=0.494, 팬밀도=0.898, 라이브=0.420, 실전성=0.960, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1044,UC-duUpvFvz7HyRDPHha6nOw,서몽,버츄얼 퍼포먼스형,버튜버,1600.0,742.9,0.0920197329069534,0.4970170495993821,0.375,낮음,0.1180885529157667,0.4988813935997683,0.9427645788336934,0.4198507610515418,0.97312,0.5356776933505476,성장관찰,0.4970170495993821,0.4368250539956803,0.0156587473002159,0.4011879049676026,0.9427645788336934,0.5024298056155507,0.2502699784017279,True,성장관찰형,341,팬밀도 상위권,수집 영상 수 부족,"최종=0.536, 채널력=0.118, 성장성=0.499, 팬밀도=0.943, 라이브=0.420, 실전성=0.973, 운영제외리스크=0.000, 검증필요리스크=0.336, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1045,UCCJDHF7Gyl-kygxGYQehWEA,hata,음악·보이스형,보컬로이드JPOP커버,1040.0,4615.0,0.085239262966074,0.5,0.0,미산출,0.2754319654427645,0.5,0.9357451403887688,0.3992980561555075,0.94416,0.5356544717062636,검증필요,0.5,0.4362850971922246,0.136609071274298,0.5072894168466523,0.9357451403887688,0.1147408207343412,0.105291576673866,True,점수상위검증형,596,팬밀도 상위권,한국 타깃 적합성 낮음 / 성장성 신뢰도 낮음,"최종=0.536, 채널력=0.275, 성장성=0.500, 팬밀도=0.936, 라이브=0.399, 실전성=0.944, 운영제외리스크=0.120, 검증필요리스크=0.398, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1050,UCd2Q636mdXKcUMq8_1UDybg,猫癖 りま,게임 실황형,마인크래프트,1290.0,258.8,0.0472743105795094,0.5401708248623329,1.0,높음,0.0688984881209502,0.5401708248623329,0.7683585313174947,0.8497238712027297,0.94672,0.5354165559183207,검증필요,0.5401708248623329,0.433585313174946,0.0032397408207343,0.7370410367170627,0.7683585313174947,0.8922786177105831,0.1158207343412527,True,점수상위검증형,597,라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음 / 수집 영상 수 부족,"최종=0.535, 채널력=0.069, 성장성=0.540, 팬밀도=0.768, 라이브=0.850, 실전성=0.947, 운영제외리스크=0.136, 검증필요리스크=0.326, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
1058,UCK8TkSRUpoDcgPZ0o8OTVgA,면담사유,버츄얼 퍼포먼스형,버튜버,1280.0,297.5,0.0874417878568592,0.5,0.0,미산출,0.1165226781857451,0.5,0.9395248380129588,0.3992980561555075,0.97536,0.534381961987041,성장관찰,0.5,0.4292656587473002,0.0151187904967602,0.5072894168466523,0.9395248380129588,0.1147408207343412,0.3102051835853132,True,성장관찰형,342,팬밀도 상위권,성장성 신뢰도 낮음,"최종=0.534, 채널력=0.117, 성장성=0.500, 팬밀도=0.940, 라이브=0.399, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0,0.0,0.0,0.0,False,False,True,False,False,유지,순위 1단계 상승 / shortlist 신규 선정
