최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약,channel_thumbnail_url,channel_url,channel_custom_url,channel_title_api
167,UCUFwcPYNHz8d9wOnT1eoAJQ,성우 음성 샘플,음악·보이스형,성우더빙,12800.0,1271.7,0.0416215720698235,0.635132777028081,1.0,높음,0.5764308855291577,0.635132777028081,0.7143628509719222,0.4197304400149833,1.0,0.6547713656003478,즉시검토,0.635132777028081,0.91036717062635,0.6484881209503239,0.8968682505399568,0.7143628509719222,0.5013498920086393,0.8887688984881209,True,즉시검토형,124,최종점수 상위 10% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.655, 채널력=0.576, 성장성=0.635, 팬밀도=0.714, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",115.0,,0.0273762897943904,0.092236797830853,0.00377969762419,0.0,False,True,True,False,False,급상승,순위 115단계 상승 / 최종점수 +0.027 / 성장성 +0.092 / 버킷 변경: 검증필요 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/4IkB7oK9g7ZhZLplIxVzgrbPl-lflcD1FDL7kLxYA80df6YSvx3ID2Z_0Oh3tL0Tzr8CUlFtPw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCUFwcPYNHz8d9wOnT1eoAJQ,@kor-voice,성우 음성 샘플
168,UCK1YvSf7hFRraM_nV5JKh1Q,강해온,버츄얼 퍼포먼스형,버튜버,19200.0,4345.3,0.0835647370382438,0.3855645706558485,0.25,낮음,0.416792656587473,0.4713911426639621,0.9303455723542116,0.8255939524838013,0.97536,0.6543558231856502,성장관찰,0.3855645706558485,0.9098272138228942,0.3604211663066954,0.2678185745140389,0.9303455723542116,0.8760799136069114,0.3115550755939524,True,성장관찰형,159,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.654, 채널력=0.417, 성장성=0.471, 팬밀도=0.930, 라이브=0.826, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",5.0,,0.0033621224362956,0.0357489932737181,-0.0005399568034558,-0.0067199999999999,False,False,True,False,False,상승,순위 5단계 상승 / 최종점수 +0.003 / 성장성 +0.036 / shortlist 신규 선정,https://yt3.ggpht.com/Hw1oHSO5nrLM7TMQ0qS2oc2HF04-FJewUZ6zs-_qEdk6THIDmHHnLZUrSbm4KI8S-yOxm10Jhg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCK1YvSf7hFRraM_nV5JKh1Q,@haeon34,강해온
169,UCCcjCgSl9qVzD0IQ3LR5ORQ,Bigstart,창작·비주얼형,코스프레,78000.0,5.6,0.1708333333333333,0.5,1.0,높음,0.2790226781857451,0.5,0.988120950323974,0.9894708423326134,0.95984,0.6542114246220303,검증필요,0.5,0.9092872570194384,0.1398488120950324,0.521598272138229,0.988120950323974,0.9978401727861772,0.1744060475161987,True,점수상위검증형,378,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.654, 채널력=0.279, 성장성=0.500, 팬밀도=0.988, 라이브=0.989, 실전성=0.960, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",204.0,,0.0393693304535637,0.0,0.1787257019438444,0.0,False,False,True,False,False,급상승,순위 204단계 상승 / 최종점수 +0.039 / shortlist 신규 선정,https://yt3.ggpht.com/Bzi7HUY7SMOrRre3BbyzKkNOhMNgxCewaRmUCJxyuPIRzCJFW812QxiNUSgX4Lre7hktiexOfg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCCcjCgSl9qVzD0IQ3LR5ORQ,@bigstart-y6d,Bigstart
170,UCnYU2xWkanjBNu1afzNJxZw,홍시,음악·보이스형,애니송커버,7180.0,4422.7,0.034310853856874,0.5,0.0,미산출,0.5637419006479482,0.5,0.6155507559395248,0.9476241900647948,0.98432,0.6538696129589632,성장관찰,0.5,0.9087473002159828,0.6328293736501079,0.521598272138229,0.6155507559395248,0.9751619870410368,0.5380669546436285,True,성장관찰형,160,최종점수 상위 10% / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.654, 채널력=0.564, 성장성=0.500, 팬밀도=0.616, 라이브=0.948, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",-7.0,,0.0008857991360691,0.0,0.0,0.0,False,False,True,False,False,하락,순위 7단계 하락 / 최종점수 +0.001 / shortlist 신규 선정,https://yt3.ggpht.com/5LX2GrjmK0j0Vqg8FHCoA9glP1T5Za8jlkyQ51kWFv_3GkBn89BkqeDzRodJ8hTWeLfKmZtI1g=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCnYU2xWkanjBNu1afzNJxZw,@홍시_hong,홍시
171,UCofeVpB7pRjurJ6Aeejf3CQ,Eraing ASMR,음악·보이스형,ASMR,237000.0,25212.1,0.0372410276129223,0.4544059112359809,0.75,보통,0.7757829373650108,0.4658044334269857,0.656047516198704,0.738844910857316,0.9688,0.6533986777721708,검증필요,0.4544059112359809,0.908207343412527,0.896328293736501,0.2473002159827214,0.656047516198704,0.847732181425486,0.2340712742980561,True,점수상위검증형,379,최종점수 상위 10% / 라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.653, 채널력=0.776, 성장성=0.466, 팬밀도=0.656, 라이브=0.739, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",-33.0,,-0.0066117151200721,-0.0220981587828169,-0.0053995680345573,0.0,False,False,True,False,False,급하락,순위 33단계 하락 / 최종점수 -0.007 / 성장성 -0.022 / shortlist 신규 선정,https://yt3.ggpht.com/RDRwmacM_qSfFd_r6iijmxTNlxbNuGjFUK6KMYQ2A_BNfBwGZ8ny8LHR65uUVQAmMUKRepMk-w=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCofeVpB7pRjurJ6Aeejf3CQ,@eraingasmr,Eraing ASMR
172,UCC2INaHrKKZ3qU5yeDVfCtw,붓다 빅퀘스천,음악·보이스형,ASMR보이스,15200.0,6160.1,0.0335811690869341,0.5,0.0,미산출,0.6144978401727862,0.5,0.603671706263499,0.8849892008639308,0.98432,0.6530272803455723,성장관찰,0.5,0.9076673866090712,0.7194924406047516,0.521598272138229,0.603671706263499,0.929535637149028,0.5380669546436285,True,성장관찰형,161,최종점수 상위 10% / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.653, 채널력=0.614, 성장성=0.500, 팬밀도=0.604, 라이브=0.885, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",-8.0,,0.0003269438444923,0.0,0.0,0.0,False,False,True,False,False,하락,순위 8단계 하락 / 최종점수 +0.000 / shortlist 신규 선정,https://yt3.ggpht.com/mwh6Jc_6yVDMVPEIAmAh2T_wbnRaw50-HkPHnEVv1-qK_gyOpF5C08szdRYIoVNIl6pmKqbZ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCC2INaHrKKZ3qU5yeDVfCtw,@buddhabigq,붓다 빅퀘스천
173,UCSi3eBG6jQfAqOHbfYAhroA,Zunbird ASMR,음악·보이스형,ASMR,63000.0,13441.9,0.0505583156823672,0.5348466866585118,1.0,높음,0.5295896328293737,0.5348466866585118,0.7948164146868251,0.8303675890430611,0.95984,0.6527007410744062,검증필요,0.5348466866585118,0.9071274298056156,0.5772138228941684,0.724622030237581,0.7948164146868251,0.8844492440604752,0.1744060475161987,True,점수상위검증형,380,최종점수 상위 10% / 라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.653, 채널력=0.530, 성장성=0.535, 팬밀도=0.795, 라이브=0.830, 실전성=0.960, 운영제외리스크=0.120, 검증필요리스크=0.202, 수기제외=0",149.0,,0.0302650351494432,0.0570014485658341,-0.0118790496760259,0.0,False,True,True,False,False,급상승,순위 149단계 상승 / 최종점수 +0.030 / 성장성 +0.057 / 버킷 변경: 제외 → 검증필요 / shortlist 신규 선정,https://yt3.ggpht.com/6D2Z6Jk-NQiui0_9s33JGCK91oDUuq55RWFQTqEEEmbF9bxMvqDZqS-P6UlcCjgNiGq7pvJpfxA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCSi3eBG6jQfAqOHbfYAhroA,@zunbird_asmr,Zunbird ASMR
174,UCmcy1zUpHJce5BhukzumEzg,유튜버 뮤직 순위,,커버기타,4290.0,23713.0,0.0804422020256237,0.4427822853279243,0.125,낮음,0.6707613390928726,0.4928477856659905,0.9211663066954644,0.4001079913606911,0.97704,0.6522928607640152,성장관찰,0.4427822853279243,0.9065874730021598,0.7888768898488121,0.3658207343412527,0.9211663066954644,0.1142008639308855,0.3744600431965443,True,성장관찰형,162,최종점수 상위 10% / 팬밀도 상위권,상위 세그먼트 불명확 / 성장성 신뢰도 낮음,"최종=0.652, 채널력=0.671, 성장성=0.493, 팬밀도=0.921, 라이브=0.400, 실전성=0.977, 운영제외리스크=0.000, 검증필요리스크=0.287, 수기제외=0",-3.0,,0.0008011901023997,-1.342044036567458e-06,-0.0037796976241899,0.0,False,False,True,False,False,유지,순위 3단계 하락 / 최종점수 +0.001 / 성장성 -0.000 / shortlist 신규 선정,https://yt3.ggpht.com/W6Jb712Qf7WCfZsWGuGkp19D5zxcC3YFsVndaeQ9y2H1OJEw6wxehCsCKh00kxVXLodbcAINCQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCmcy1zUpHJce5BhukzumEzg,@idol_love367,유튜버 뮤직 순위
175,UCvvoamBxo07NYYo7LGIjMRw,기사 샬롯,게임 실황형,롤,12900.0,18537.6,0.0525743032711997,0.4098380592498507,0.5,보통,0.6971652267818574,0.4549190296249253,0.8110151187904968,0.4197304400149833,1.0,0.6521365703231445,즉시검토,0.4098380592498507,0.906047516198704,0.8207343412526998,0.2203023758099352,0.8110151187904968,0.5013498920086393,0.8887688984881209,True,즉시검토형,125,최종점수 상위 10% / 팬밀도 상위권 / 실전성 리스크 낮음,주요 자동 리스크 낮음,"최종=0.652, 채널력=0.697, 성장성=0.455, 팬밀도=0.811, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",10.0,,0.0037073550301632,-0.0245413894249104,0.0005399568034557,0.0089599999999999,False,True,True,False,False,상승,순위 10단계 상승 / 최종점수 +0.004 / 성장성 -0.025 / 버킷 변경: 성장관찰 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/NdRmSk8D7sO-Ek4ZZdtopAbPKb3lemhYm2fJn_uHCVQSSaeRoYrhVW_5J6TslvoPJRzHBuwKHOw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvvoamBxo07NYYo7LGIjMRw,@charlotte_0715,기사 샬롯
176,UCgMixiPSMWvAvip47k0ebVg,괴수의왕 Movie Monster,음악·보이스형,ASMR보이스,14000.0,11.1,0.1790094627594627,0.6168865281676671,1.0,높음,0.3110691144708423,0.6168865281676671,0.990280777537797,0.4197304400149833,1.0,0.6519847701310949,즉시검토,0.6168865281676671,0.9055075593952484,0.1900647948164147,0.8714902807775378,0.990280777537797,0.5013498920086393,0.8887688984881209,True,즉시검토형,126,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.652, 채널력=0.311, 성장성=0.617, 팬밀도=0.990, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",111.0,,0.0250435328661354,-0.0341849582458364,0.1544276457883369,0.0,False,True,True,False,False,급상승,순위 111단계 상승 / 최종점수 +0.025 / 성장성 -0.034 / 버킷 변경: 성장관찰 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/ytc/AIdro_lUnvzrc5rr3jVdb_xW4GZbuNzZ5lNfnC_C8mTbxMgL=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCgMixiPSMWvAvip47k0ebVg,@moviemonsterkorea,괴수의왕 Movie Monster
177,UC1l5eX-b7swSIMN3gHKyzJA,시스,버츄얼 퍼포먼스형,버튜버,116000.0,432891.7,0.026766811423725,0.6324365497679677,1.0,높음,0.7911987041036717,0.6324365497679677,0.4886609071274298,0.4197304400149833,1.0,0.6516109144081208,즉시검토,0.6324365497679677,0.9049676025917928,0.9055075593952484,0.8947084233261339,0.4886609071274298,0.5013498920086393,0.8887688984881209,True,즉시검토형,127,최종점수 상위 10% / 성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.652, 채널력=0.791, 성장성=0.632, 팬밀도=0.489, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",31.0,,0.007704507008757,-0.0025625343949126,0.0367170626349891,0.0,False,True,True,False,False,급상승,순위 31단계 상승 / 최종점수 +0.008 / 성장성 -0.003 / 버킷 변경: 성장관찰 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/UEt4AtQMOjAaAf3N2gWLjnZhIcjSTUYjm4vYTmp8m50fYsFjPUcZsNQzxSG8KdTt4hCUjC-_lmg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC1l5eX-b7swSIMN3gHKyzJA,@사시스유튜브,시스
178,UCNmP0lRIVzcLGDRma9_rmzg,하늘 뜻 묵상하기 / Renungan Kehendak Tuhan,창작·비주얼형,코스프레,3800.0,38.1,0.5275484400350046,0.5863700243788584,1.0,높음,0.3383639308855291,0.5863700243788584,0.9994600431965442,0.4197304400149833,1.0,0.651464447126384,즉시검토,0.5863700243788584,0.9044276457883368,0.2332613390928725,0.8245140388768899,0.9994600431965442,0.5013498920086393,0.8887688984881209,True,즉시검토형,128,최종점수 상위 10% / 성장성 상위권 / 팬밀도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.651, 채널력=0.338, 성장성=0.586, 팬밀도=0.999, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",90.0,,0.0220277316314628,0.0774727787824463,0.0,0.0,False,True,True,False,False,급상승,순위 90단계 상승 / 최종점수 +0.022 / 성장성 +0.077 / 버킷 변경: 검증필요 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/swHufUWciBFi1oOLo1TkBVQ1c8H0mZ6JV2rlN670f98XuchPqAUP7s-OFNRV4CoqwGhq_mnOqw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCNmP0lRIVzcLGDRma9_rmzg,@renungankehendaktuhan,하늘 뜻 묵상하기 / Renungan Kehendak Tuhan
179,UC3__1jHBKyqEcem8sLGEz2w,말랑만두 MRMD,,게임기타,24500.0,244984.3,0.0290464891341311,0.5452282835496854,1.0,높음,0.8987580993520519,0.5452282835496854,0.5286177105831533,0.4197304400149833,0.99272,0.6514197635819046,즉시검토,0.5452282835496854,0.9038876889848813,0.9778617710583152,0.7451403887688985,0.5286177105831533,0.5013498920086393,0.7308315334773218,True,즉시검토형,129,최종점수 상위 10% / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.651, 채널력=0.899, 성장성=0.545, 팬밀도=0.529, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",33.0,,0.0087624499344705,0.0235632953999449,0.0080993520518358,0.0,False,True,True,False,False,급상승,순위 33단계 상승 / 최종점수 +0.009 / 성장성 +0.024 / 버킷 변경: 검증필요 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/1_U4Q2Qc77f_tkOax6HxJyhiDvcDUY9Go60yLF1ffe2-WBGsa4PDhTBzOsyphw-LaoN7c6PH=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC3__1jHBKyqEcem8sLGEz2w,@tws_zip말랑만두,말랑만두 MRMD
180,UCSUxlr87tWOFtviPtCbHHvg,시롤,게임 실황형,명일방주,4630.0,1033.2,0.0364835529183617,0.5198764603020771,1.0,높음,0.4249730021598272,0.5198764603020771,0.6468682505399568,0.9334118694858656,1.0,0.6513822649014139,즉시검토,0.5198764603020771,0.9033477321814256,0.3774298056155507,0.6911447084233261,0.6468682505399568,0.962742980561555,0.8887688984881209,True,즉시검토형,130,최종점수 상위 10% / 라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.651, 채널력=0.425, 성장성=0.520, 팬밀도=0.647, 라이브=0.933, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",27.0,,0.0071262841301908,-0.0077218054988884,0.0372570194384449,0.0,False,True,True,False,False,급상승,순위 27단계 상승 / 최종점수 +0.007 / 성장성 -0.008 / 버킷 변경: 검증필요 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/MV9sLkCnjyIVgYv1rxPW9veUviOz6npOomQUzXE8RenhuQOFhI6gLsvmu5BtF8yLH2orrshO=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCSUxlr87tWOFtviPtCbHHvg,@수다쟁이시롤,시롤 SYROLL
181,UCdRDEMsLzDgoXY0AdQ1yN8g,새라새라 게임채널,음악·보이스형,성우더빙,232000.0,2406.0,0.0549396398091981,0.5233040045179512,1.0,높음,0.5945194384449244,0.5233040045179512,0.8228941684665226,0.4197304400149833,1.0,0.6513156807877922,즉시검토,0.5233040045179512,0.9028077753779696,0.6846652267818575,0.6997840172786177,0.8228941684665226,0.5013498920086393,0.8887688984881209,True,즉시검토형,131,최종점수 상위 10% / 팬밀도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.651, 채널력=0.595, 성장성=0.523, 팬밀도=0.823, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",5.0,,0.0030124758828529,0.006548963512418,-0.0016198704103672,0.0,False,False,True,False,False,상승,순위 5단계 상승 / 최종점수 +0.003 / 성장성 +0.007 / shortlist 신규 선정,https://yt3.ggpht.com/g5GJm9a2CCwYTHBeV-BvbnqrOACZV_znDnSMrGieqo5hB4j7fN-RRwVJI2p5tk0x7v31iOG3Bw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCdRDEMsLzDgoXY0AdQ1yN8g,@seraseraya,새라새라 게임채널
182,UCRYkpw1bwnlGkOrjmMOFdzQ,햄생햄사🐹,,서브컬쳐게임,5820.0,10530.5,0.0720846239634479,0.4669806899406709,1.0,높음,0.6243520518358531,0.4669806899406709,0.9001079913606912,0.4197304400149833,0.99272,0.6508689686888751,즉시검토,0.4669806899406709,0.902267818574514,0.7294816414686826,0.2505399568034557,0.9001079913606912,0.5013498920086393,0.7308315334773218,True,즉시검토형,132,최종점수 상위 10% / 팬밀도 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.651, 채널력=0.624, 성장성=0.467, 팬밀도=0.900, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",-6.0,,7.551229725188957e-05,0.0018084193892057,-0.0048596112311015,0.0,False,False,True,False,False,하락,순위 6단계 하락 / 최종점수 +0.000 / 성장성 +0.002 / shortlist 신규 선정,https://yt3.ggpht.com/vVjC__S4iDRY7KAzaMUo8Vi2Ge0QYEpaQsXmMev-tOtLOSamdwixyxZDFXYa19Boq74xmeCz=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCRYkpw1bwnlGkOrjmMOFdzQ,@햄생햄사,햄생햄사🐹
183,UCSeDGuxXM9geg4fKw9s4Hsw,Cayla Ch.,버츄얼 퍼포먼스형,버튜버,1130.0,159.2,0.0923586451462062,0.4924094624042178,0.875,높음,0.2805075593952483,0.4933582796036905,0.9416846652267818,0.97497489499733,0.9688,0.6504128419554795,검증필요,0.4924094624042178,0.9017278617710583,0.1420086393088553,0.3822894168466522,0.9416846652267818,0.99244060475162,0.2340712742980561,True,점수상위검증형,381,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음,"최종=0.650, 채널력=0.281, 성장성=0.493, 팬밀도=0.942, 라이브=0.975, 실전성=0.969, 운영제외리스크=0.120, 검증필요리스크=0.090, 수기제외=0",-18.0,,-0.002024736540408,-0.0053395729300315,-0.0021598272138229,0.0,False,False,True,False,False,하락,순위 18단계 하락 / 최종점수 -0.002 / 성장성 -0.005 / shortlist 신규 선정,https://yt3.ggpht.com/eu7W8Q58G1DbCILoApZEamjO2pMBxQNXVtZNhWrlY8-65FhI0fNEAZJZP0D_vaYLz2IU8BdB2A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCSeDGuxXM9geg4fKw9s4Hsw,@akiracayla,Cayla Ch.
184,UCyUm1IF1GvhL8sFaK_Ga3ew,아테 Ate,음악·보이스형,보컬로이드JPOP커버,3320.0,4597.1,0.0773146830526436,0.5,0.25,낮음,0.3505939524838013,0.5,0.9152267818574514,0.8639308855291578,0.97536,0.6502269943844493,성장관찰,0.5,0.9011879049676026,0.2510799136069114,0.521598272138229,0.9152267818574514,0.9192764578833692,0.3115550755939524,True,성장관찰형,163,최종점수 상위 10% / 팬밀도 상위권 / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.650, 채널력=0.351, 성장성=0.500, 팬밀도=0.915, 라이브=0.864, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",-1.0,,0.0013752699784017,0.0,-0.0005399568034557,0.0,False,False,True,False,False,유지,순위 1단계 하락 / 최종점수 +0.001 / shortlist 신규 선정,https://yt3.ggpht.com/NMz2AtSaLUGf9UtyRlicmFvVKv26IU3pgcn-oJIvD9bPBgTslKVGRLuANKuIHNDeYEGYWDTxIA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCyUm1IF1GvhL8sFaK_Ga3ew,@otw_ate,아테 Ate
185,UC_0tYlUPms4Whn0hn56ibbw,소박이오,음악·보이스형,커버,1410.0,1912.6,0.0470615263310229,0.5,0.25,낮음,0.476511879049676,0.5,0.7678185745140389,0.8255939524838013,0.98432,0.6498733926565875,성장관찰,0.5,0.9006479481641468,0.4773218142548596,0.521598272138229,0.7678185745140389,0.8760799136069114,0.5380669546436285,True,성장관찰형,164,최종점수 상위 10% / 라이브친화도 상위권,성장성 신뢰도 낮음,"최종=0.650, 채널력=0.477, 성장성=0.500, 팬밀도=0.768, 라이브=0.826, 실전성=0.984, 운영제외리스크=0.000, 검증필요리스크=0.196, 수기제외=0",-16.0,,-0.0020356371490279,0.0,-0.013498920086393,0.0,False,False,True,False,False,하락,순위 16단계 하락 / 최종점수 -0.002 / shortlist 신규 선정,https://yt3.ggpht.com/SSI0amzohcS_s55R40GdvYaQHKAGrhMnQRLW9rBRq2r8UOBPGdBNNCsK2RKfH9IVJvvJEezDxQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC_0tYlUPms4Whn0hn56ibbw,@52sobak,소박이오
186,UCyAltAeQXxhZB6A_f9THH3A,이재순,,커버기타,1440.0,2447.6,0.0409367655134847,0.7039687932106682,1.0,높음,0.5088012958963283,0.7039687932106682,0.708963282937365,0.4197304400149833,0.99272,0.6497526354446471,즉시검토,0.7039687932106682,0.9001079913606912,0.5361771058315334,0.9557235421166308,0.708963282937365,0.5013498920086393,0.7308315334773218,True,즉시검토형,133,최종점수 상위 10% / 성장성 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.650, 채널력=0.509, 성장성=0.704, 팬밀도=0.709, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",34.0,,0.0085326824448848,0.0472644497683637,-0.0242980561555076,0.0,False,True,True,False,False,급상승,순위 34단계 상승 / 최종점수 +0.009 / 성장성 +0.047 / 버킷 변경: 성장관찰 → 즉시검토 / shortlist 신규 선정,https://yt3.ggpht.com/aS6Ii0RfumNpAEb0UN_NdoCJb6CKkrUsmkrLbTzDf7uQcrTzd4wPz5Gs1rPs2NOhxQ8xotZ87A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCyAltAeQXxhZB6A_f9THH3A,@lee_jae_soon,이재순
